id,order_id,name,price,quantity,datetime
44481,4937,Mushroom Bhajee,5.95,1,
44482,8887,Muttar Paneer,5.95,1,
44483,8888,King Prawn Puree,5.95,1,
44484,8888,Tandoori Fish,5.95,1,
44485,990,Mixed Starter,5.95,1,
44486,8889,Chicken Pakora,5.95,1,
44487,8889,Bombay Aloo,5.95,1,
44488,8891,Saag Bhajee,5.95,1,
44489,8892,Bombay Aloo,5.95,1,
44490,8894,Bombay Aloo,5.95,1,
44491,8895,Bombay Aloo,5.95,1,
44492,994,Bombay Aloo,5.95,1,
44493,995,Saag Bhajee,5.95,1,
44494,995,Bombay Aloo,5.95,1,
44495,996,Cauliflower Bhajee,5.95,1,
44496,6198,Saag Paneer,5.95,2,
44497,997,Saag Aloo,5.95,1,
44498,8896,Mixed Vegetable Curry,5.95,1,
44499,8896,Bombay Aloo,5.95,1,
44500,8896,Chana Masala,5.95,1,
44501,8896,Aloo Gobi,5.95,1,
44502,8896,Saag Paneer,5.95,1,
44503,998,Saag Aloo,5.95,1,
44504,999,Bhindi Bhajee,5.95,1,
44505,999,Saag Bhajee,5.95,1,
44506,8898,Bombay Aloo,5.95,1,
44507,8898,Brinjal Bhajee,5.95,1,
44508,3779,Saag Aloo,5.95,1,
44509,6200,Bombay Aloo,5.95,1,
44510,1000,Mixed Starter,5.95,1,
44511,1002,King Prawn Puree,5.95,1,
44512,1002,Mixed Starter,5.95,1,
44513,1002,Saag Aloo,5.95,1,
44514,8901,Saag Aloo,5.95,1,
44515,3781,Bombay Aloo,5.95,1,
44516,1004,Bombay Aloo,5.95,1,
44517,1006,Royal Paneer,5.95,1,
44518,6201,Bombay Aloo,5.95,1,
44519,1009,Muttar Paneer,5.95,1,
44520,6202,Bombay Aloo,5.95,1,
44521,1010,Mixed Starter,5.95,1,
44522,1011,Bombay Aloo,5.95,1,
44523,1013,Saag Aloo,5.95,1,
44524,6203,Saag Paneer,5.95,1,
44525,11696,Chicken Pakora,5.95,1,
44526,3784,Saag Paneer,5.95,1,
44527,3784,Bombay Aloo,5.95,1,
44528,6204,King Prawn Puree,5.95,1,
44529,6204,Saag Dall,5.95,1,
44530,4938,Saag Paneer,5.95,1,
44531,1015,Bombay Aloo,5.95,3,
44532,1015,Mushroom Bhajee,5.95,2,
44533,8907,Bombay Aloo,5.95,1,
44534,12441,Mixed Starter,5.95,1,
44535,12441,Tandoori Fish,5.95,1,
44536,12441,Saag Dall,5.95,1,
44537,12441,Bhindi Bhajee,5.95,1,
44538,3785,Tarka Dall,5.95,1,
44539,3785,Saag Paneer,5.95,1,
44540,6206,Baingan Hari Mirch,5.95,1,
44541,8911,King Prawn Puree,5.95,1,
44542,12442,Royal Paneer,5.95,1,
44543,12442,King Prawn Puree,5.95,1,
44544,3786,Saag Paneer,5.95,1,
44545,8912,Bombay Aloo,5.95,1,
44546,12443,Royal Paneer,5.95,1,
44547,12443,King Prawn Puree,5.95,1,
44548,12444,King Prawn Puree,5.95,1,
44549,12444,Royal Paneer,5.95,1,
44550,8914,Bombay Aloo,5.95,1,
44551,6211,Saag Paneer,5.95,1,
44552,6211,Mixed Vegetable Curry,5.95,1,
44553,8916,Mixed Starter,5.95,1,
44554,6212,Saag Aloo,5.95,1,
44555,6214,Bombay Aloo,5.95,1,
44556,1022,Bombay Aloo,5.95,1,
44557,1025,Bombay Aloo,5.95,1,
44558,1026,Bombay Aloo,5.95,1,
44559,1026,Mushroom Bhajee,5.95,1,
44560,8920,Saag Aloo,5.95,1,
44561,8922,Bombay Aloo,5.95,1,
44562,8923,Saag Aloo,5.95,1,
44563,1027,Bombay Aloo,5.95,1,
44564,4942,Bombay Aloo,5.95,1,
44565,8924,COBRA ( LARGE ),5.95,1,
44566,6216,Aloo Gobi,5.95,1,
44567,1029,Chana Masala,5.95,1,
44568,3788,Mushroom Bhajee,5.95,1,
44569,6217,Saag Aloo,5.95,1,
44570,1033,Royal Paneer,5.95,1,
44571,11699,Aloo Gobi,5.95,1,
44572,8927,Cauliflower Bhajee,5.95,1,
44573,6221,Dall Samba,5.95,1,
44574,6221,Baingan Hari Mirch,5.95,1,
44575,1035,Bhindi Bhajee,5.95,1,
44576,8929,Vegetable Mysore,5.95,1,
44577,8930,Saag Paneer,5.95,1,
44578,8931,Bombay Aloo,5.95,1,
44579,3791,Mixed Starter,5.95,1,
44580,6222,Aloo Gobi,5.95,1,
44581,8933,Bombay Aloo,5.95,1,
44582,8933,Chana Masala,5.95,1,
44583,1037,Mixed Vegetable Curry,5.95,1,
44584,6224,Mushroom Bhajee,5.95,1,
44585,6225,Aloo Gobi,5.95,1,
44586,6226,Saag Paneer,5.95,1,
44587,1038,Bombay Aloo,5.95,1,
44588,1039,Bombay Aloo,5.95,1,
44589,12697,Bombay Aloo,5.95,1,
44590,12445,Baingan Hari Mirch,5.95,1,
44591,12445,Bhindi Bhajee,5.95,1,
44592,12445,Saag Dall,5.95,1,
44593,12445,Tandoori Fish,5.95,1,
44594,8940,Bombay Aloo,5.95,1,
44595,6227,Aloo Gobi,5.95,1,
44596,3794,Cauliflower Bhajee,5.95,1,
44597,6228,Tarka Dall,5.95,1,
44598,6228,Bhindi Bhajee,5.95,2,
44599,1041,Saag Aloo,5.95,1,
44600,8946,Bombay Aloo,5.95,1,
44601,8947,Mixed Vegetable Curry,5.95,1,
44602,1043,Bombay Aloo,5.95,1,
44603,8949,Muttar Paneer,5.95,1,
44604,1045,Mixed Starter,5.95,1,
44605,1045,Saag Aloo,5.95,1,
44606,6229,Bhindi Bhajee,5.95,1,
44607,6229,Saag Aloo,5.95,1,
44608,1046,Bombay Aloo,5.95,1,
44609,1047,Saag Paneer,5.95,1,
44610,8950,Bombay Aloo,5.95,1,
44611,8950,Mushroom Bhajee,5.95,1,
44612,6230,Royal Paneer,5.95,1,
44613,8951,Chicken Pakora,5.95,1,
44614,8952,Saag Aloo,5.95,1,
44615,3798,Chana Masala,5.95,1,
44616,6231,Bhindi Bhajee,5.95,1,
44617,1052,Tandoori Fish,5.95,1,
44618,1052,Bombay Aloo,5.95,1,
44619,1054,Bhindi Bhajee,5.95,1,
44620,1055,Saag Aloo,5.95,1,
44621,12446,Saag Paneer,5.95,1,
44622,1056,Cauliflower Bhajee,5.95,1,
44623,1057,Mixed Starter,5.95,1,
44624,11703,Cauliflower Bhajee,5.95,1,
44625,1058,Aloo Gobi,5.95,1,
44626,1058,Tandoori Fish,5.95,1,
44627,1059,Aloo Gobi,5.95,1,
44628,3799,Mushroom Bhajee,5.95,2,
44629,3799,Saag Aloo,5.95,1,
44630,8953,Bombay Aloo,5.95,1,
44631,6234,Saag Aloo,5.95,1,
44632,6235,Bombay Aloo,5.95,1,
44633,11704,Royal Paneer,5.95,1,
44634,11704,Bombay Aloo,5.95,1,
44635,12698,Bombay Aloo,5.95,1,
44636,8955,Bombay Aloo,5.95,1,
44637,8956,Royal Paneer,5.95,1,
44638,1061,Bombay Aloo,5.95,1,
44639,1062,Bombay Aloo,5.95,1,
44640,1063,Mixed Starter,5.95,1,
44641,6236,Saag Aloo,5.95,1,
44642,8958,Saag Aloo,5.95,1,
44643,6237,Tandoori Fish,5.95,1,
44644,12699,COBRA (660ML),5.95,1,
44645,12699,Bhindi Bhajee,5.95,1,
44646,8960,Mixed Starter,5.95,1,
44647,1068,Chicken Pakora,5.95,1,
44648,8961,Mixed Starter,5.95,1,
44649,8962,Chicken Pakora,5.95,1,
44650,8963,Bombay Aloo,5.95,1,
44651,4944,Bombay Aloo,5.95,1,
44652,8964,Tandoori Fish,5.95,1,
44653,8964,Saag Aloo,5.95,1,
44654,4945,Baingan Hari Mirch,5.95,1,
44655,8965,Saag Aloo,5.95,1,
44656,3802,Chana Masala,5.95,1,
44657,3803,King Prawn Puree,5.95,1,
44658,6239,Brinjal Bhajee,5.95,1,
44659,1073,Bombay Aloo,5.95,1,
44660,8969,Mushroom Bhajee,5.95,1,
44661,11706,Saag Aloo,5.95,1,
44662,8970,Saag Aloo,5.95,1,
44663,8971,Bombay Aloo,5.95,1,
44664,11707,Vegetable Mysore,5.95,1,
44665,12447,Aloo Gobi,5.95,1,
44666,6242,Bombay Aloo,5.95,1,
44667,12700,Mushroom Bhajee,5.95,1,
44668,8974,Dall Samba,5.95,1,
44669,1077,Bombay Aloo,5.95,1,
44670,1078,Chicken Pakora,5.95,1,
44671,12448,Baingan Hari Mirch,5.95,1,
44672,12448,Bhindi Bhajee,5.95,1,
44673,12448,Saag Dall,5.95,1,
44674,12448,Tandoori Fish,5.95,1,
44675,1079,Saag Aloo,5.95,1,
44676,3804,Bombay Aloo,5.95,1,
44677,1080,COBRA (660ML),5.95,2,
44678,4947,Dall Samba,5.95,1,
44679,12450,King Prawn Butterfly,5.95,1,
44680,6245,Chana Masala,5.95,1,
44681,1081,Saag Paneer,5.95,1,
44682,1081,Aloo Gobi,5.95,1,
44683,1081,Tarka Dall,5.95,1,
44684,8977,Saag Bhajee,5.95,1,
44685,1082,Mixed Vegetable Curry,5.95,1,
44686,8978,Saag Aloo,5.95,1,
44687,6246,Chana Masala,5.95,1,
44688,6246,Aloo Gobi,5.95,1,
44689,8979,Bombay Aloo,5.95,1,
44690,8980,Tandoori Fish,5.95,1,
44691,8980,Saag Aloo,5.95,1,
44692,8980,Muttar Paneer,5.95,1,
44693,11708,Royal Paneer,5.95,1,
44694,11708,Aloo Gobi,5.95,1,
44695,8981,Mixed Starter,5.95,1,
44696,12701,Bombay Aloo,5.95,1,
44697,12702,Baingan Hari Mirch,5.95,1,
44698,8985,Bombay Aloo,5.95,1,
44699,1092,Saag Aloo,5.95,1,
44700,3806,Mixed Vegetable Curry,5.95,1,
44701,3807,Mixed Vegetable Curry,5.95,1,
44702,6248,Mixed Vegetable Curry,5.95,1,
44703,1095,Saag Aloo,5.95,1,
44704,8988,Bombay Aloo,5.95,1,
44705,8988,Bhindi Bhajee,5.95,1,
44706,6249,Bombay Aloo,5.95,1,
44707,6249,Saag Aloo,5.95,1,
44708,6250,Saag Aloo,5.95,1,
44709,6253,Bombay Aloo,5.95,1,
44710,6253,Saag Aloo,5.95,1,
44711,1096,Saag Aloo,5.95,1,
44712,1096,Bhindi Bhajee,5.95,1,
44713,8991,Bombay Aloo,5.95,1,
44714,6254,Aloo Gobi,5.95,1,
44715,1098,Mixed Starter,5.95,1,
44716,1099,Tarka Dall,5.95,1,
44717,1099,Muttar Paneer,5.95,1,
44718,11710,Aloo Gobi,5.95,1,
44719,8993,Saag Bhajee,5.95,1,
44720,6256,Baingan Hari Mirch,5.95,1,
44721,6256,Saag Paneer,5.95,1,
44722,1101,Saag Aloo,5.95,1,
44723,11711,Tarka Dall,5.95,1,
44724,11711,Saag Aloo,5.95,1,
44725,11711,Brinjal Bhajee,5.95,1,
44726,8996,Saag Paneer,5.95,2,
44727,4950,Mixed Starter,5.95,2,
44728,8998,Tarka Dall,5.95,1,
44729,8998,Royal Paneer,5.95,1,
44730,8998,Mixed Starter,5.95,1,
44731,8999,Saag Aloo,5.95,1,
44732,9000,Tarka Dall,5.95,1,
44733,9000,Aloo Gobi,5.95,1,
44734,3808,Royal Paneer,5.95,1,
44735,9002,Mixed Vegetable Curry,5.95,1,
44736,9002,Tarka Dall,5.95,1,
44737,1104,Bhindi Bhajee,5.95,1,
44738,1104,Aloo Gobi,5.95,1,
44739,1104,Tarka Dall,5.95,1,
44740,9005,Bombay Aloo,5.95,1,
44741,1105,Chicken Pakora,5.95,1,
44742,6262,Tarka Dall,5.95,1,
44743,6262,Saag Paneer,5.95,1,
44744,1106,Saag Aloo,5.95,1,
44745,9007,Dall Samba,5.95,1,
44746,9007,Mushroom Bhajee,5.95,1,
44747,9007,King Prawn Puree,5.95,1,
44748,6263,Vegetable Mysore,5.95,1,
44749,6264,Dall Samba,5.95,1,
44750,9009,Chana Masala,5.95,1,
44751,9009,Aloo Gobi,5.95,1,
44752,9009,Dall Samba,5.95,1,
44753,1108,Chicken Pakora,5.95,1,
44754,1108,Tarka Dall,5.95,2,
44755,1108,Saag Bhajee,5.95,1,
44756,4951,Bombay Aloo,5.95,1,
44757,1110,Bombay Aloo,5.95,1,
44758,1110,Cauliflower Bhajee,5.95,1,
44759,9011,Bombay Aloo,5.95,1,
44760,1111,Aloo Gobi,5.95,1,
44761,1111,Brinjal Bhajee,5.95,1,
44762,11712,Tarka Dall,5.95,1,
44763,9012,Saag Bhajee,5.95,1,
44764,9013,Mixed Starter,5.95,1,
44765,6265,Aloo Gobi,5.95,1,
44766,6267,Saag Aloo,5.95,1,
44767,3812,Bombay Aloo,5.95,1,
44768,6269,Bombay Aloo,5.95,1,
44769,1112,King Prawn Puree,5.95,1,
44770,1112,Saag Paneer,5.95,1,
44771,1114,Bhindi Bhajee,5.95,1,
44772,9017,Cauliflower Bhajee,5.95,1,
44773,1115,Mixed Starter,5.95,1,
44774,1115,Saag Aloo,5.95,1,
44775,3814,Baingan Hari Mirch,5.95,1,
44776,3814,Bombay Aloo,5.95,2,
44777,4953,Bombay Aloo,5.95,1,
44778,4953,Tarka Dall,5.95,1,
44779,9018,Chicken Pakora,5.95,1,
44780,9019,Bombay Aloo,5.95,1,
44781,6275,Royal Paneer,5.95,1,
44782,1117,Bombay Aloo,5.95,1,
44783,9020,Saag Aloo,5.95,1,
44784,1118,Brinjal Bhajee,5.95,1,
44785,1118,Saag Paneer,5.95,1,
44786,1118,Bhindi Bhajee,5.95,1,
44787,1119,Baingan Hari Mirch,5.95,1,
44788,1119,Chana Masala,5.95,1,
44789,1119,Mixed Vegetable Curry,5.95,1,
44790,1119,Aloo Gobi,5.95,1,
44791,11715,Bombay Aloo,5.95,1,
44792,1120,Chana Masala,5.95,1,
44793,9021,Mixed Starter,5.95,1,
44794,6277,Bombay Aloo,5.95,1,
44795,1121,Bombay Aloo,5.95,1,
44796,6279,Bombay Aloo,5.95,1,
44797,4955,Saag Aloo,5.95,1,
44798,1122,Saag Aloo,5.95,1,
44799,3816,Mushroom Bhajee,5.95,1,
44800,3816,Aloo Gobi,5.95,1,
44801,6282,Aloo Gobi,5.95,1,
44802,6282,Chana Masala,5.95,1,
44803,6283,Tandoori Fish,5.95,1,
44804,6283,Saag Aloo,5.95,1,
44805,6283,Tarka Dall,5.95,1,
44806,9025,Mushroom Bhajee,5.95,1,
44807,9026,Saag Bhajee,5.95,1,
44808,1124,Saag Aloo,5.95,1,
44809,1124,Bhindi Bhajee,5.95,1,
44810,11717,Chicken Pakora,5.95,1,
44811,1125,Bombay Aloo,5.95,1,
44812,6286,Bhindi Bhajee,5.95,1,
44813,6287,Aloo Gobi,5.95,1,
44814,6287,Bhindi Bhajee,5.95,1,
44815,9029,Royal Paneer,5.95,1,
44816,9029,King Prawn Butterfly,5.95,1,
44817,1127,Saag Aloo,5.95,1,
44818,9030,King Prawn Puree,5.95,1,
44819,6289,Saag Aloo,5.95,1,
44820,6290,Bombay Aloo,5.95,1,
44821,1128,Saag Paneer,5.95,1,
44822,4958,Chicken Pakora,5.95,2,
44823,4958,Saag Aloo,5.95,1,
44824,1129,Chana Masala,5.95,1,
44825,9032,Bombay Aloo,5.95,1,
44826,9032,Saag Bhajee,5.95,1,
44827,1130,Royal Paneer,5.95,1,
44828,1130,Aloo Gobi,5.95,1,
44829,9034,Saag Dall,5.95,1,
44830,6292,Dall Samba,5.95,1,
44831,9036,Saag Bhajee,5.95,1,
44832,9038,Chicken Pakora,5.95,1,
44833,1132,Bombay Aloo,5.95,1,
44834,6293,Saag Aloo,5.95,1,
44835,9040,Mixed Starter,5.95,1,
44836,9040,Royal Paneer,5.95,1,
44837,6294,Mixed Vegetable Curry,5.95,1,
44838,6294,Aloo Gobi,5.95,1,
44839,1134,Bombay Aloo,5.95,1,
44840,1135,Bombay Aloo,5.95,1,
44841,9041,Bombay Aloo,5.95,1,
44842,3820,Royal Paneer,5.95,1,
44843,12703,Chana Masala,5.95,1,
44844,12703,Bhindi Bhajee,5.95,1,
44845,12704,Chana Masala,5.95,1,
44846,9042,COBRA (660ML),5.95,1,
44847,4961,Vegetable Mysore,5.95,1,
44848,9043,Mixed Vegetable Curry,5.95,1,
44849,1137,Aloo Gobi,5.95,1,
44850,11720,Mixed Starter,5.95,1,
44851,9048,Saag Paneer,5.95,1,
44852,1139,Mixed Starter,5.95,1,
44853,1140,Cauliflower Bhajee,5.95,1,
44854,4962,Saag Paneer,5.95,1,
44855,1141,Bombay Aloo,5.95,1,
44856,4964,Chana Masala,5.95,1,
44857,4964,Cauliflower Bhajee,5.95,1,
44858,1142,King Prawn Butterfly,5.95,1,
44859,6299,Muttar Paneer,5.95,1,
44860,1144,Saag Bhajee,5.95,1,
44861,1144,Bombay Aloo,5.95,1,
44862,12705,Mixed Vegetable Curry,5.95,1,
44863,1145,Bombay Aloo,5.95,1,
44864,3824,COBRA (660ML),5.95,1,
44865,9049,Bombay Aloo,5.95,1,
44866,6301,Saag Paneer,5.95,2,
44867,6302,Mixed Starter,5.95,1,
44868,6303,Aloo Gobi,5.95,1,
44869,4965,Bombay Aloo,5.95,1,
44870,6304,Mixed Starter,5.95,1,
44871,6304,Saag Dall,5.95,1,
44872,6306,Aloo Gobi,5.95,1,
44873,1148,Saag Aloo,5.95,1,
44874,1148,Mixed Starter,5.95,1,
44875,1149,Mixed Starter,5.95,1,
44876,12706,Aloo Gobi,5.95,1,
44877,6307,Tarka Dall,5.95,1,
44878,6307,Aloo Gobi,5.95,1,
44879,9050,Mixed Starter,5.95,1,
44880,3826,Saag Aloo,5.95,1,
44881,9051,Bombay Aloo,5.95,1,
44882,9052,Mixed Starter,5.95,2,
44883,9054,Mixed Starter,5.95,1,
44884,6308,Mixed Vegetable Curry,5.95,1,
44885,3828,Mixed Starter,5.95,1,
44886,3828,Chicken Pakora,5.95,1,
44887,11722,Tandoori Fish,5.95,1,
44888,11722,COBRA (660ML),5.95,2,
44889,4968,Royal Paneer,5.95,2,
44890,4968,Muttar Paneer,5.95,1,
44891,6309,Bombay Aloo,5.95,1,
44892,12707,Tarka Dall,5.95,1,
44893,12708,Chana Masala,5.95,2,
44894,9056,Saag Bhajee,5.95,1,
44895,11724,Tarka Dall,5.95,1,
44896,11724,Mixed Vegetable Curry,5.95,1,
44897,11724,Royal Paneer,5.95,1,
44898,6311,Bombay Aloo,5.95,1,
44899,3829,Saag Aloo,5.95,1,
44900,1156,Brinjal Bhajee,5.95,1,
44901,1156,Saag Aloo,5.95,1,
44902,1157,Saag Paneer,5.95,1,
44903,1157,Tarka Dall,5.95,1,
44904,1157,Aloo Gobi,5.95,1,
44905,1158,Vegetable Mysore,5.95,1,
44906,1159,Saag Paneer,5.95,1,
44907,1159,Tarka Dall,5.95,1,
44908,1159,Aloo Gobi,5.95,1,
44909,1160,Mushroom Bhajee,5.95,1,
44910,1160,Chicken Pakora,5.95,1,
44911,1161,Mixed Starter,5.95,1,
44912,1164,Saag Aloo,5.95,1,
44913,1165,Bombay Aloo,5.95,1,
44914,12709,Royal Paneer,5.95,1,
44915,3831,Bombay Aloo,5.95,1,
44916,1166,Bombay Aloo,5.95,1,
44917,6315,Mixed Vegetable Curry,5.95,1,
44918,12710,Tarka Dall,5.95,1,
44919,12710,Chana Masala,5.95,1,
44920,6316,Dall Samba,5.95,1,
44921,6316,Baingan Hari Mirch,5.95,1,
44922,6317,Saag Aloo,5.95,1,
44923,1171,Aloo Gobi,5.95,1,
44924,6318,King Prawn Puree,5.95,1,
44925,6318,Saag Paneer,5.95,1,
44926,4971,Mixed Starter,5.95,1,
44927,4971,Tarka Dall,5.95,1,
44928,9062,Aloo Methi,5.95,1,
44929,12455,Cauliflower Bhajee,5.95,1,
44930,12455,Saag Bhajee,5.95,1,
44931,12455,Aloo Gobi,5.95,1,
44932,1174,Mushroom Bhajee,5.95,1,
44933,9064,King Prawn Puree,5.95,1,
44934,9065,Bombay Aloo,5.95,1,
44935,9065,Chana Masala,5.95,1,
44936,1177,Bombay Aloo,5.95,1,
44937,9068,King Prawn Butterfly,5.95,1,
44938,9068,Mixed Starter,5.95,1,
44939,6319,Baingan Hari Mirch,5.95,1,
44940,9069,Saag Bhajee,5.95,1,
44941,6320,Mixed Vegetable Curry,5.95,1,
44942,3834,Saag Paneer,5.95,1,
44943,3835,Aloo Gobi,5.95,1,
44944,9072,Aloo Gobi,5.95,1,
44945,9073,Saag Bhajee,5.95,1,
44946,1181,Bombay Aloo,5.95,1,
44947,1181,Mushroom Bhajee,5.95,1,
44948,1181,Saag Paneer,5.95,1,
44949,1182,Aloo Gobi,5.95,1,
44950,1182,Bhindi Bhajee,5.95,1,
44951,9074,Bombay Aloo,5.95,1,
44952,1183,Bombay Aloo,5.95,1,
44953,1183,Aloo Gobi,5.95,2,
44954,1184,Bombay Aloo,5.95,1,
44955,1184,Mushroom Bhajee,5.95,1,
44956,9075,Bombay Aloo,5.95,1,
44957,9076,Saag Paneer,5.95,1,
44958,9081,Royal Paneer,5.95,1,
44959,9081,Aloo Gobi,5.95,1,
44960,12457,Baingan Hari Mirch,5.95,1,
44961,12457,Bhindi Bhajee,5.95,1,
44962,12457,Saag Dall,5.95,1,
44963,12457,Tandoori Fish,5.95,1,
44964,9082,Royal Paneer,5.95,1,
44965,9082,Aloo Gobi,5.95,1,
44966,9083,Royal Paneer,5.95,1,
44967,9083,Aloo Gobi,5.95,1,
44968,11727,King Prawn Puree,5.95,1,
44969,11727,Bombay Aloo,5.95,1,
44970,11727,Mushroom Bhajee,5.95,1,
44971,6325,Tarka Dall,5.95,1,
44972,6325,Saag Aloo,5.95,1,
44973,6325,Chana Masala,5.95,1,
44974,9089,Saag Aloo,5.95,1,
44975,4973,Royal Paneer,5.95,1,
44976,4974,Tandoori Fish,5.95,1,
44977,4974,Muttar Paneer,5.95,1,
44978,4975,Tandoori Fish,5.95,1,
44979,4975,Muttar Paneer,5.95,1,
44980,1190,King Prawn Puree,5.95,1,
44981,1190,Saag Aloo,5.95,1,
44982,11730,Chicken Pakora,5.95,1,
44983,6327,Aloo Gobi,5.95,1,
44984,4976,Saag Aloo,5.95,1,
44985,9092,Saag Aloo,5.95,1,
44986,9093,Bombay Aloo,5.95,1,
44987,6329,Dall Samba,5.95,1,
44988,6330,Bombay Aloo,5.95,1,
44989,1191,Bombay Aloo,5.95,1,
44990,6331,Saag Aloo,5.95,1,
44991,4977,Aloo Gobi,5.95,1,
44992,1193,Bombay Aloo,5.95,1,
44993,1193,Saag Aloo,5.95,1,
44994,1194,Mixed Starter,5.95,1,
44995,3842,Saag Paneer,5.95,1,
44996,1195,Mushroom Bhajee,5.95,1,
44997,11732,Bombay Aloo,5.95,1,
44998,9096,Aloo Methi,5.95,1,
44999,3843,Mixed Starter,5.95,1,
45000,9097,Aloo Gobi,5.95,1,
45001,1197,King Prawn Butterfly,5.95,1,
45002,1198,Saag Aloo,5.95,1,
45003,12458,Royal Paneer,5.95,1,
45004,6333,Chana Masala,5.95,1,
45005,6333,Saag Aloo,5.95,1,
45006,9100,Saag Aloo,5.95,1,
45007,9102,Saag Bhajee,5.95,1,
45008,6334,Mixed Vegetable Curry,5.95,1,
45009,6335,Mixed Starter,5.95,1,
45010,6335,Chana Masala,5.95,1,
45011,4979,Chicken Pakora,5.95,1,
45012,4979,COBRA (660ML),5.95,1,
45013,1199,Bombay Aloo,5.95,1,
45014,1200,Tandoori Fish,5.95,1,
45015,9104,Saag Paneer,5.95,1,
45016,9104,Tandoori Fish,5.95,1,
45017,9104,Saag Aloo,5.95,1,
45018,1201,Bombay Aloo,5.95,1,
45019,12711,Baingan Hari Mirch,5.95,1,
45020,12711,Saag Dall,5.95,1,
45021,4980,Mushroom Bhajee,5.95,1,
45022,4980,Bombay Aloo,5.95,1,
45023,4981,Dall Samba,5.95,1,
45024,9109,Bombay Aloo,5.95,1,
45025,9111,Bombay Aloo,5.95,1,
45026,9112,Mixed Starter,5.95,1,
45027,9112,Baingan Hari Mirch,5.95,1,
45028,12712,Cauliflower Bhajee,5.95,1,
45029,12712,Saag Bhajee,5.95,1,
45030,6339,Bombay Aloo,5.95,1,
45031,9113,Aloo Gobi,5.95,1,
45032,9114,Saag Bhajee,5.95,1,
45033,3847,Bombay Aloo,5.95,2,
45034,3847,Chana Masala,5.95,1,
45035,3847,Baingan Hari Mirch,5.95,1,
45036,1206,Mixed Starter,5.95,1,
45037,6341,Bombay Aloo,5.95,1,
45038,6341,COBRA (660ML),5.95,1,
45039,6341,Saag Aloo,5.95,1,
45040,9116,Saag Paneer,5.95,1,
45041,11736,Tarka Dall,5.95,1,
45042,11736,Saag Aloo,5.95,1,
45043,11736,Brinjal Bhajee,5.95,1,
45044,11737,Mixed Starter,5.95,1,
45045,9117,Royal Paneer,5.95,1,
45046,9118,Bombay Aloo,5.95,1,
45047,9120,Bombay Aloo,5.95,1,
45048,1208,Saag Aloo,5.95,1,
45049,1210,Mixed Vegetable Curry,5.95,1,
45050,3850,Mixed Vegetable Curry,5.95,1,
45051,9121,Bombay Aloo,5.95,1,
45052,1211,Saag Aloo,5.95,1,
45053,6348,Mixed Starter,5.95,1,
45054,6348,Saag Aloo,5.95,1,
45055,9124,Mixed Starter,5.95,1,
45056,1212,Aloo Gobi,5.95,1,
45057,1213,Bombay Aloo,5.95,1,
45058,1213,Chicken Pakora,5.95,1,
45059,6350,Chana Masala,5.95,1,
45060,1214,Bombay Aloo,5.95,2,
45061,6351,King Prawn Puree,5.95,1,
45062,6351,Saag Paneer,5.95,1,
45063,1215,Bombay Aloo,5.95,1,
45064,6352,Aloo Gobi,5.95,1,
45065,6352,Tarka Dall,5.95,1,
45066,12713,Chicken Pakora,5.95,1,
45067,12713,Tarka Dall,5.95,1,
45068,3854,Mixed Vegetable Curry,5.95,1,
45069,9125,Baingan Hari Mirch,5.95,1,
45070,9125,Dall Samba,5.95,1,
45071,9126,Aloo Gobi,5.95,1,
45072,9126,Saag Aloo,5.95,1,
45073,4985,Baingan Hari Mirch,5.95,1,
45074,4985,Aloo Methi,5.95,1,
45075,3855,Aloo Gobi,5.95,1,
45076,4986,Vegetable Mysore,5.95,1,
45077,4986,Tarka Dall,5.95,1,
45078,4986,Cauliflower Bhajee,5.95,1,
45079,9127,King Prawn Butterfly,5.95,1,
45080,9127,Saag Aloo,5.95,1,
45081,1218,Mushroom Bhajee,5.95,1,
45082,6357,Chana Masala,5.95,2,
45083,6357,Saag Paneer,5.95,2,
45084,9128,Aloo Gobi,5.95,1,
45085,9129,Saag Aloo,5.95,1,
45086,6358,Bombay Aloo,5.95,1,
45087,9130,Mixed Vegetable Curry,5.95,1,
45088,9130,Bombay Aloo,5.95,1,
45089,6359,Bombay Aloo,5.95,1,
45090,9133,Royal Paneer,5.95,1,
45091,11743,Tandoori Fish,5.95,1,
45092,11743,COBRA (660ML),5.95,2,
45093,11744,Bhindi Bhajee,5.95,1,
45094,9136,Aloo Gobi,5.95,1,
45095,9136,Royal Paneer,5.95,1,
45096,11745,King Prawn Puree,5.95,1,
45097,11745,Bombay Aloo,5.95,1,
45098,6360,Muttar Paneer,5.95,1,
45099,6360,Tarka Dall,5.95,1,
45100,6361,Saag Aloo,5.95,1,
45101,9137,Saag Aloo,5.95,1,
45102,9138,Bombay Aloo,5.95,1,
45103,12461,Baingan Hari Mirch,5.95,1,
45104,12461,Bhindi Bhajee,5.95,1,
45105,12461,Saag Dall,5.95,1,
45106,12461,Tandoori Fish,5.95,1,
45107,1223,Bombay Aloo,5.95,1,
45108,9140,Bombay Aloo,5.95,1,
45109,9142,Bombay Aloo,5.95,1,
45110,6363,Saag Paneer,5.95,1,
45111,6363,Saag Aloo,5.95,1,
45112,6365,Chana Masala,5.95,1,
45113,9143,Mushroom Bhajee,5.95,1,
45114,9143,Chana Masala,5.95,1,
45115,9144,Chana Masala,5.95,1,
